person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,birth_year,age_at_draft
78023,Irv,Rothenberg,Irv Rothenberg,"Rothenberg, Irv",I. Rothenberg,irv-rothenberg,1921-12-31 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-7,215.0,3.0,3,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_irv_rothenberg,1946.0,1948.0,N,Y,Y,1947.0,,,N,1921,26.0
78025,Dan,Roundfield,Dan Roundfield,"Roundfield, Dan",D. Roundfield,dan-roundfield,1953-05-26 00:00:00,Central Michigan,USA,Central Michigan/USA,6-8,205.0,11.0,5,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_dan_roundfield,1976.0,1986.0,N,Y,Y,1975.0,2,28,N,1953,22.0
78027,Ron,Rowan,Ron Rowan,"Rowan, Ron",R. Rowan,ron-rowan,1962-04-23 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-5,200.0,1.0,11,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ron_rowan,1986.0,1986.0,N,Y,Y,1986.0,3,67,N,1962,24.0
78028,Curtis,Rowe,Curtis Rowe,"Rowe, Curtis",C. Rowe,curtis-rowe,1949-07-02 00:00:00,UCLA,USA,UCLA/USA,6-7,225.0,8.0,41,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_curtis_rowe,1971.0,1978.0,N,Y,Y,1971.0,1,11,N,1949,22.0
78029,Jim,Rowinski,Jim Rowinski,"Rowinski, Jim",J. Rowinski,jim-rowinski,1961-01-04 00:00:00,Purdue,USA,Purdue/USA,6-8,250.0,2.0,50,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADD_jim_rowinski,1988.0,1989.0,N,Y,Y,1984.0,4,86,N,1961,23.0
78030,Derrick,Rowland,Derrick Rowland,"Rowland, Derrick",D. Rowland,derrick-rowland,1959-06-21 00:00:00,SUNY-Potsdam,USA,SUNY-Potsdam/USA,6-5,195.0,1.0,12,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_derrick_rowland,1985.0,1985.0,N,Y,Y,1981.0,10,211,N,1959,22.0
78031,Brian,Rowsom,Brian Rowsom,"Rowsom, Brian",B. Rowsom,brian-rowsom,1965-10-23 00:00:00,North Carolina-Wilmington,USA,North Carolina-Wilmington/USA,6-9,220.0,3.0,32,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_brian_rowsom,1987.0,1989.0,N,Y,Y,1987.0,2,34,N,1965,22.0
200750,Brandon,Roy,Brandon Roy,"Roy, Brandon",B. Roy,brandon-roy,1984-07-23 00:00:00,Washington,USA,Washington/USA,6-6,211.0,6.0,3,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,brandon_roy,2006.0,2012.0,N,Y,Y,2006.0,1,6,N,1984,22.0
140,Donald,Royal,Donald Royal,"Royal, Donald",D. Royal,donald-royal,1966-05-22 00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,218.0,8.0,5,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,donald_royal,1989.0,1997.0,N,Y,Y,1987.0,3,52,N,1966,21.0
78033,Bob,Royer,Bob Royer,"Royer, Bob",B. Royer,bob-royer,1927-10-15 00:00:00,Indiana State,USA,Indiana State/USA,5-10,155.0,1.0,,Guard,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_bob_royer,1949.0,1949.0,N,Y,Y,1949.0,8,,N,1927,22.0
32,Clifford,Rozier,Clifford Rozier,"Rozier, Clifford",C. Rozier,clifford-rozier,1972-10-31 00:00:00,Louisville,USA,Louisville/USA,6-11,245.0,4.0,,Center,Inactive,N,0,,,,,clifford_rozier,1994.0,1997.0,N,Y,Y,1994.0,1,16,N,1972,22.0
2462,Guy,Rucker,Guy Rucker,"Rucker, Guy",G. Rucker,guy-rucker,1977-07-27 00:00:00,Iowa,USA,Iowa/USA,6-9,270.0,2.0,4,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,guy_rucker,2002.0,2002.0,N,Y,Y,1999.0,,,N,1977,22.0
78035,Delaney,Rudd,Delaney Rudd,"Rudd, Delaney",D. Rudd,delaney-rudd,1962-11-08 00:00:00,Wake Forest,USA,Wake Forest/USA,6-2,180.0,4.0,11,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_delaney_rudd,1989.0,1992.0,N,Y,Y,1985.0,4,83,N,1962,23.0
78036,John,Rudd,John Rudd,"Rudd, John",J. Rudd,john-rudd,1955-08-07 00:00:00,McNeese State,USA,McNeese State/USA,6-7,230.0,1.0,52,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_john_rudd,1978.0,1978.0,N,Y,Y,1978.0,2,32,N,1955,23.0
78037,John,Rudometkin,John Rudometkin,"Rudometkin, John",J. Rudometkin,john-rudometkin,1940-06-06 00:00:00,Southern California,USA,Southern California/USA,6-6,205.0,3.0,34,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_rudo_rudometkin,1962.0,1964.0,N,Y,Y,1962.0,2,9,N,1940,22.0
78039,Paul,Ruffner,Paul Ruffner,"Ruffner, Paul",P. Ruffner,paul-ruffner,1948-10-15 00:00:00,Brigham Young,USA,Brigham Young/USA,6-10,225.0,3.0,22,Center,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_paul_ruffner,1970.0,1974.0,N,Y,Y,1970.0,2,28,N,1948,22.0
78040,Joe,Ruklick,Joe Ruklick,"Ruklick, Joe",J. Ruklick,joe-ruklick,1938-08-03 00:00:00,Northwestern,USA,Northwestern/USA,6-9,220.0,3.0,17,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_joe_ruklick,1959.0,1961.0,N,Y,Y,1959.0,2,9,N,1938,21.0
78042,Bob,Rule,Bob Rule,"Rule, Bob",B. Rule,bob-rule,1944-06-29 00:00:00,Colorado State,USA,Colorado State/USA,6-9,220.0,8.0,21,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_golden_rule,1967.0,1974.0,N,Y,Y,1967.0,2,19,N,1944,23.0
474,Stefano,Rusconi,Stefano Rusconi,"Rusconi, Stefano",S. Rusconi,stefano-rusconi,1968-02-10 00:00:00,Benetton Treviso,Italy,Benetton Treviso/Italy,6-9,240.0,1.0,51,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,stefano_rusconi,1995.0,1995.0,N,Y,Y,1990.0,2,52,N,1968,22.0
201575,Brandon,Rush,Brandon Rush,"Rush, Brandon",B. Rush,brandon-rush,1985-07-07 00:00:00,Kansas,USA,Kansas/USA,6-6,225.0,10.0,4,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,brandon_rush,2008.0,2016.0,N,Y,Y,2008.0,1,13,N,1985,23.0
2416,Kareem,Rush,Kareem Rush,"Rush, Kareem",K. Rush,kareem-rush,1980-10-30 00:00:00,Missouri,USA,Missouri/USA,6-6,215.0,7.0,,Guard,Inactive,N,0,,,,,kareem_rush,2002.0,2009.0,Y,Y,Y,2002.0,1,20,N,1980,22.0
78049,Bill,Russell,Bill Russell,"Russell, Bill",B. Russell,bill-russell,1934-02-12 00:00:00,San Francisco,USA,San Francisco/USA,6-10,215.0,13.0,6,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bill_russell,1956.0,1968.0,N,Y,Y,1956.0,1,2,Y,1934,22.0
935,Bryon,Russell,Bryon Russell,"Russell, Bryon",B. Russell,bryon-russell,1970-12-31 00:00:00,Long Beach State,USA,Long Beach State/USA,6-7,225.0,13.0,,Guard-Forward,Inactive,N,0,,,,,bryon_russell,1993.0,2005.0,N,Y,Y,1993.0,2,45,N,1970,23.0
78047,Campy,Russell,Campy Russell,"Russell, Campy",C. Russell,campy-russell,1952-01-12 00:00:00,Michigan,USA,Michigan/USA,6-8,215.0,9.0,4,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_campy_russell,1974.0,1984.0,N,Y,Y,1974.0,1,8,N,1952,22.0
78045,Cazzie,Russell,Cazzie Russell,"Russell, Cazzie",C. Russell,cazzie-russell,1944-06-07 00:00:00,Michigan,USA,Michigan/USA,6-5,218.0,12.0,32,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_cazzie_russell,1966.0,1977.0,N,Y,Y,1966.0,1,1,N,1944,22.0
78046,Frank,Russell,Frank Russell,"Russell, Frank",F. Russell,frank-russell,1949-04-17 00:00:00,Detroit,USA,Detroit/USA,6-3,180.0,1.0,34,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_frank_russell,1972.0,1972.0,N,Y,Y,1972.0,3,35,N,1949,23.0
78048,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,1960-10-26 00:00:00,Western Michigan,USA,Western Michigan/USA,6-5,195.0,6.0,,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_walker_russell,1982.0,1987.0,N,Y,Y,1982.0,4,78,N,1960,22.0
717,Arvydas,Sabonis,Arvydas Sabonis,"Sabonis, Arvydas",A. Sabonis,arvydas-sabonis,1964-12-19 00:00:00,Real Madrid,Lithuania,Real Madrid/Lithuania,7-3,292.0,8.0,11,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,arvydas_sabonis,1995.0,2002.0,N,Y,Y,1986.0,1,24,N,1964,22.0
203135,Robert,Sacre,Robert Sacre,"Sacre, Robert",R. Sacre,robert-sacre,1989-06-06 00:00:00,Gonzaga,Canada,Gonzaga/Canada,7-0,270.0,5.0,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,robert_sacre,2012.0,2015.0,Y,Y,Y,2012.0,2,60,N,1989,23.0
2422,John,Salmons,John Salmons,"Salmons, John",J. Salmons,john-salmons,1979-12-12 00:00:00,Miami,USA,Miami/USA,6-6,210.0,13.0,,Forward,Inactive,N,0,,,,,john_salmons,2002.0,2014.0,N,Y,Y,2002.0,1,26,N,1979,23.0
200798,Cheikh,Samb,Cheikh Samb,"Samb, Cheikh",C. Samb,cheikh-samb,1984-10-22 00:00:00,WTC Cornella,Senegal,WTC Cornella/Senegal,7-1,245.0,2.0,,Center,Inactive,N,0,,,,,cheikh_samb,2007.0,2008.0,Y,Y,Y,2006.0,2,51,N,1984,22.0
1629102,Brandon,Sampson,Brandon Sampson,"Sampson, Brandon",B. Sampson,brandon-sampson,1997-05-01 00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,184.0,2.0,44,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,brandon_sampson,2018.0,2018.0,Y,Y,Y,2018.0,,,N,1997,21.0
2441,Jamal,Sampson,Jamal Sampson,"Sampson, Jamal",J. Sampson,jamal-sampson,1983-05-15 00:00:00,California,USA,California/USA,6-11,235.0,6.0,7,Forward-Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,jamal_sampson,2002.0,2006.0,Y,Y,Y,2002.0,2,46,N,1983,19.0
78057,Frankie,Sanders,Frankie Sanders,"Sanders, Frankie",F. Sanders,frankie-sanders,1957-01-23 00:00:00,Southern,USA,Southern/USA,6-6,200.0,2.0,4,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_frankiej_sanders,1978.0,1980.0,N,Y,Y,1978.0,1,20,N,1957,21.0
1874,Jeff,Sanders,Jeff Sanders,"Sanders, Jeff",J. Sanders,jeff-sanders,1966-01-14 00:00:00,Georgia Southern,USA,Georgia Southern/USA,6-8,225.0,4.0,34,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jeff_sanders,1989.0,1992.0,N,Y,Y,1989.0,1,20,N,1966,23.0
78059,Mike,Sanders,Mike Sanders,"Sanders, Mike",M. Sanders,mike-sanders,1960-05-07 00:00:00,UCLA,USA,UCLA/USA,6-6,210.0,11.0,33,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mike_sanders,1982.0,1992.0,N,Y,Y,1982.0,4,74,N,1960,22.0
78060,Thomas,Sanders,Thomas Sanders,"Sanders, Thomas",T. Sanders,thomas-sanders,1938-11-08 00:00:00,New York University,USA,New York University/USA,6-6,210.0,13.0,16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_satch_sanders,1960.0,1972.0,N,Y,Y,1960.0,1,8,N,1938,22.0
78061,Bob,Santini,Bob Santini,"Santini, Bob",B. Santini,bob-santini,1935-02-17 00:00:00,Iona,USA,Iona/USA,6-5,190.0,1.0,5,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_bob_santini,1955.0,1955.0,N,Y,Y,1953.0,5,,N,1935,18.0
78062,Wayne,Sappleton,Wayne Sappleton,"Sappleton, Wayne",W. Sappleton,wayne-sappleton,1960-11-17 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-9,215.0,1.0,44,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_wayne_sappleton,1984.0,1984.0,N,Y,Y,1982.0,2,38,N,1960,22.0
987,Jason,Sasser,Jason Sasser,"Sasser, Jason",J. Sasser,jason-sasser,1974-01-13 00:00:00,Texas Tech,USA,Texas Tech/USA,6-7,225.0,3.0,23,Forward,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,jason_sasser,1996.0,2002.0,N,Y,Y,1996.0,2,41,N,1974,22.0
2219,Jeryl,Sasser,Jeryl Sasser,"Sasser, Jeryl",J. Sasser,jeryl-sasser,1979-02-13 00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,200.0,3.0,5,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jeryl_sasser,2001.0,2002.0,N,Y,Y,2001.0,1,22,N,1979,22.0
203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,1991-10-30 00:00:00,                                   ,Czech Republic,FC Barcelona/Czech Republic,6-7,210.0,7.0,31,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,tomas_satoransky,2016.0,2021.0,N,Y,Y,2012.0,2,32,N,1991,21.0
78063,Frank,Saul,Frank Saul,"Saul, Frank",F. Saul,frank-saul,1924-02-16 00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,185.0,6.0,10,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_pep_saul,1949.0,1954.0,N,Y,Y,1949.0,1,10,N,1924,25.0
78064,Woody,Sauldsberry,Woody Sauldsberry,"Sauldsberry, Woody",W. Sauldsberry,woody-sauldsberry,1934-07-11 00:00:00,Texas Southern,USA,Texas Southern/USA,6-7,220.0,7.0,18,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_woody_sauldsberry,1957.0,1965.0,N,Y,Y,1957.0,8,60,N,1934,23.0
78065,Fred,Saunders,Fred Saunders,"Saunders, Fred",F. Saunders,fred-saunders,1951-06-13 00:00:00,Syracuse,USA,Syracuse/USA,6-7,210.0,4.0,12,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_fred_saunders,1974.0,1977.0,N,Y,Y,1974.0,2,31,N,1951,23.0
78066,Don,Savage,Don Savage,"Savage, Don",D. Savage,don-savage,1928-04-09 00:00:00,Le Moyne,USA,Le Moyne/USA,6-3,205.0,2.0,15,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_don_savage,1951.0,1956.0,N,Y,Y,1951.0,2,14,N,1928,23.0
78067,Alan,Sawyer,Alan Sawyer,"Sawyer, Alan",A. Sawyer,alan-sawyer,1928-01-01 00:00:00,UCLA,USA,UCLA/USA,6-5,195.0,1.0,,Forward,Inactive,N,1610610036,Capitols,WAS,capitols,Washington,HISTADD_alan_sawyer,1950.0,1950.0,N,Y,Y,1950.0,3,,N,1928,22.0
2243,Brian,Scalabrine,Brian Scalabrine,"Scalabrine, Brian",B. Scalabrine,brian-scalabrine,1978-03-18 00:00:00,Southern California,USA,Southern California/USA,6-9,235.0,12.0,24,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brian_scalabrine,2001.0,2011.0,N,Y,Y,2001.0,2,34,N,1978,23.0
78068,Dewayne,Scales,Dewayne Scales,"Scales, Dewayne",D. Scales,dewayne-scales,1958-12-28 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,208.0,3.0,32,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dewayne_scales,1980.0,1983.0,N,Y,Y,1980.0,2,36,N,1958,22.0
78069,Frank,Schade,Frank Schade,"Schade, Frank",F. Schade,frank-schade,1950-01-22 00:00:00,Wisconsin-Eau Claire,USA,Wisconsin-Eau Claire/USA,6-1,170.0,1.0,15,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_frank_schade,1972.0,1972.0,N,Y,Y,1972.0,4,53,N,1950,22.0
78070,Ben,Schadler,Ben Schadler,"Schadler, Ben",B. Schadler,ben-schadler,1924-03-09 00:00:00,Northwestern,USA,Northwestern/USA,6-0,185.0,1.0,,Forward,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_ben_schadler,1947.0,1947.0,N,Y,Y,1947.0,,,N,1924,23.0
78072,Bob,Schafer,Bob Schafer,"Schafer, Bob",B. Schafer,bob-schafer,1905-04-16 00:00:00,Villanova,USA,Villanova/USA,6-3,195.0,1.0,27,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_bob_schafer,1955.0,1955.0,N,Y,Y,1955.0,3,17,N,1905,50.0
78074,Marv,Schatzman,Marv Schatzman,"Schatzman, Marv",M. Schatzman,marv-schatzman,1927-02-18 00:00:00,St. Louis,USA,St. Louis/USA,6-5,200.0,1.0,,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_marv_schatzman,1949.0,1949.0,N,Y,Y,1949.0,,,N,1927,22.0
7,Dan,Schayes,Dan Schayes,"Schayes, Dan",D. Schayes,dan-schayes,1959-05-10 00:00:00,Syracuse,USA,Syracuse/USA,6-11,260.0,18.0,24,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,dan_schayes,1981.0,1998.0,N,Y,Y,1981.0,1,13,N,1959,22.0
78076,Dolph,Schayes,Dolph Schayes,"Schayes, Dolph",D. Schayes,dolph-schayes,1928-05-19 00:00:00,New York University,USA,New York University/USA,6-8,195.0,15.0,4,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dolph_schayes,1949.0,1963.0,N,Y,Y,1948.0,1,4,Y,1928,20.0
88,Steve,Scheffler,Steve Scheffler,"Scheffler, Steve",S. Scheffler,steve-scheffler,1967-09-03 00:00:00,Purdue,USA,Purdue/USA,6-9,250.0,7.0,,Forward,Inactive,N,0,,,,,steve_scheffler,1990.0,1996.0,N,Y,Y,1990.0,2,39,N,1967,23.0
78080,Tom,Scheffler,Tom Scheffler,"Scheffler, Tom",T. Scheffler,tom-scheffler,1954-10-27 00:00:00,Purdue,USA,Purdue/USA,6-11,240.0,1.0,50,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_tom_scheffler,1984.0,1984.0,N,Y,Y,1977.0,6,117,N,1954,23.0
78081,Dave,Schellhase,Dave Schellhase,"Schellhase, Dave",D. Schellhase,dave-schellhase,1944-10-14 00:00:00,Purdue,USA,Purdue/USA,6-3,205.0,2.0,8,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_dave_schellhase,1966.0,1967.0,N,Y,Y,1966.0,1,10,N,1944,22.0
78082,Herb,Scherer,Herb Scherer,"Scherer, Herb",H. Scherer,herb-scherer,1929-12-21 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-9,212.0,2.0,19-22,Center,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_herb_scherer,1950.0,1951.0,N,Y,Y,1950.0,2,,N,1929,21.0
368,Dwayne,Schintzius,Dwayne Schintzius,"Schintzius, Dwayne",D. Schintzius,dwayne-schintzius,1968-10-14 00:00:00,Florida,USA,Florida/USA,7-2,285.0,8.0,55,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,dwayne_schintzius,1990.0,1998.0,N,Y,Y,1990.0,1,24,N,1968,22.0
78084,Dale,Schlueter,Dale Schlueter,"Schlueter, Dale",D. Schlueter,dale-schlueter,1945-11-12 00:00:00,Colorado State,USA,Colorado State/USA,6-10,225.0,10.0,54,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_dale_schlueter,1968.0,1977.0,N,Y,Y,1967.0,6,63,N,1945,22.0
78086,Dick,Schnittker,Dick Schnittker,"Schnittker, Dick",D. Schnittker,dick-schnittker,1928-05-27 00:00:00,Ohio State,USA,Ohio State/USA,6-5,200.0,6.0,15,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_dick_schnittker,1950.0,1957.0,N,Y,Y,1950.0,1,4,N,1928,22.0
78087,Russ,Schoene,Russ Schoene,"Schoene, Russ",R. Schoene,russ-schoene,1960-04-16 00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-10,210.0,4.0,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_russ_schoene,1982.0,1988.0,N,Y,Y,1982.0,2,45,N,1960,22.0
78088,Dave,Scholz,Dave Scholz,"Scholz, Dave",D. Scholz,dave-scholz,1948-04-12 00:00:00,Illinois,USA,Illinois/USA,6-8,220.0,1.0,25,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dave_scholz,1969.0,1969.0,N,Y,Y,1969.0,4,56,N,1948,21.0
96,Detlef,Schrempf,Detlef Schrempf,"Schrempf, Detlef",D. Schrempf,detlef-schrempf,1963-01-21 00:00:00,Washington,USA,Washington/USA,6-10,235.0,16.0,12,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,detlef_schrempf,1985.0,2000.0,N,Y,Y,1985.0,1,8,N,1963,22.0
2449,Luis,Scola,Luis Scola,"Scola, Luis",L. Scola,luis-scola,1980-04-30 00:00:00,Tau Ceramica,Argentina,Tau Ceramica/Argentina,6-9,241.0,10.0,,Forward,Inactive,N,0,,,,,luis_scola,2007.0,2016.0,N,Y,Y,2002.0,2,55,N,1980,22.0
2,Byron,Scott,Byron Scott,"Scott, Byron",B. Scott,byron-scott,1961-03-28 00:00:00,Arizona State,USA,Arizona State/USA,6-4,205.0,14.0,,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,byron_scott,1983.0,1996.0,N,Y,Y,1983.0,1,4,N,1961,22.0
192,Dennis,Scott,Dennis Scott,"Scott, Dennis",D. Scott,dennis-scott,1968-09-05 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,229.0,10.0,9,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,dennis_scott,1990.0,1999.0,N,Y,Y,1990.0,1,4,N,1968,22.0
203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,mike-scott,1988-07-16 00:00:00,Virginia,USA,Virginia/USA,6-7,237.0,10.0,1,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,mike_scott,2012.0,2020.0,Y,Y,Y,2012.0,2,43,N,1988,24.0
78100,Ray,Scott,Ray Scott,"Scott, Ray",R. Scott,ray-scott,1938-07-12 00:00:00,Portland,USA,Portland/USA,6-9,215.0,9.0,31,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ray_scott,1961.0,1969.0,N,Y,Y,1961.0,1,4,N,1938,23.0
1035,Shawnelle,Scott,Shawnelle Scott,"Scott, Shawnelle",S. Scott,shawnelle-scott,1972-06-16 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,,,4.0,,Center,Inactive,N,0,,,,,shawnelle_scott,1996.0,2001.0,N,Y,Y,1994.0,2,43,N,1972,22.0
78102,Carey,Scurry,Carey Scurry,"Scurry, Carey",C. Scurry,carey-scurry,1962-12-04 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-7,188.0,3.0,20,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_carey_scurry,1985.0,1987.0,N,Y,Y,1985.0,2,37,N,1962,23.0
78103,Bruce,Seals,Bruce Seals,"Seals, Bruce",B. Seals,bruce-seals,1953-06-18 00:00:00,Xavier of Louisiana,USA,Xavier of Louisiana/USA,6-8,210.0,3.0,45,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_bruce_seals,1975.0,1977.0,N,Y,Y,1975.0,2,21,N,1953,22.0
907,Malik,Sealy,Malik Sealy,"Sealy, Malik",M. Sealy,malik-sealy,1970-02-01 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-8,200.0,8.0,2,Guard-Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,malik_sealy,1992.0,1999.0,N,Y,Y,1992.0,1,14,N,1970,22.0
78106,Ken,Sears,Ken Sears,"Sears, Ken",K. Sears,ken-sears,1933-08-17 00:00:00,Santa Clara,USA,Santa Clara/USA,6-9,198.0,8.0,17,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ken_sears,1955.0,1963.0,N,Y,Y,1955.0,1,4,N,1933,22.0
938,Rony,Seikaly,Rony Seikaly,"Seikaly, Rony",R. Seikaly,rony-seikaly,1965-05-10 00:00:00,Syracuse,USA,Syracuse/USA,6-11,253.0,11.0,2,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,rony_seikaly,1988.0,1998.0,N,Y,Y,1988.0,1,9,N,1965,23.0
78109,Glen,Selbo,Glen Selbo,"Selbo, Glen",G. Selbo,glen-selbo,1926-03-29 00:00:00,Wisconsin,USA,Wisconsin/USA,6-3,196.0,1.0,,Forward,Inactive,N,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_glen_selbo,1949.0,1949.0,N,Y,Y,1947.0,1,2,N,1926,21.0
202729,Josh,Selby,Josh Selby,"Selby, Josh",J. Selby,josh-selby,1991-03-27 00:00:00,Kansas,USA,Kansas/USA,6-2,183.0,2.0,,Guard,Inactive,N,0,,,,,josh_selby,2011.0,2012.0,Y,Y,Y,2011.0,2,49,N,1991,20.0
1627782,Wayne,Selden,Wayne Selden,"Selden, Wayne",W. Selden,wayne-selden,1994-09-30 00:00:00,Kansas,USA,Kansas/USA,6-4,232.0,4.0,,Guard,Inactive,N,0,,,,,wayne_selden,2016.0,2021.0,Y,Y,Y,2016.0,,,N,1994,22.0
78110,Brad,Sellers,Brad Sellers,"Sellers, Brad",B. Sellers,brad-sellers,1962-12-17 00:00:00,Ohio State,USA,Ohio State/USA,7-0,210.0,6.0,4,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_brad_sellers,1986.0,1992.0,N,Y,Y,1986.0,1,9,N,1962,24.0
